name,landmark_type,lng,lat
Polytechnic University of the Philippines MH Del Pilar Campus,college_university,121.00180651,14.60089097
Holy Spirit Mendiola,college_university,120.99426425100721,14.59808285809162
Polytechnic University of the Philippines,college_university,121.01289677,14.60092543
Dl Marketing Center,bicycle_shop,121.01372093,14.57279928
Guidance Center,college_university,120.99230396,14.59935149
JM Tutorial Center,college_university,121.00653994,14.60667942
SM Moa Pasay City,shopping_center,120.9971944,14.5774465
"Shaw Center Mall Shaw Blvd., Mandaluyong City",shopping_center,121.00817686017054,14.585227749695497
san Andres bukid,shopping_center,121.00344347,14.57246338
NU Admissions Office - Main,college_university,120.99460143558,14.604360382938
Polytechnic University of the Philippines College of Human Kinetics,college_university,121.01018124,14.59831392
Social Development Research Center - De La Salle University,college_university,120.99195495666113,14.565070153334723
TUP Fine Arts Department,college_university,120.9976502,14.5654103
College of Dentistry Ceu Mendiola,college_university,120.99207706813534,14.59872160206129
Educational Technology Center,college_university,120.99159265,14.60920361
Ride On Bikeshop,bicycle_shop,121.00112199783,14.601628660594
Benilde Culture and Arts Unit,college_university,120.99293151628989,14.565957069453844
Mapúa School of Health Sciences,college_university,121.01408,14.56653
PUP Charlie Del Rosario Building,college_university,121.009644,14.597156
Robinson Ermita,shopping_center,120.9972002,14.6016384
College of Liberal Arts,college_university,120.99376046,14.56631149
Father Roque Ruano Building,college_university,120.99196541,14.60989449
William Hall,college_university,120.99202394,14.5651627
SMDC Sun Mall,shopping_center,121.00070711131102,14.618180721436177
Riders Garage Bike and Skate Shop,bicycle_shop,121.00069988,14.61965436
Cebu's Deli Danggit,shopping_center,120.99151429,14.60683631
Greenbelt 5 Ayala Makati,shopping_center,121.0103596,14.5649699
LRT Baclaran Shopping Center,shopping_center,120.99783497193887,14.61676530847138
LCCM School of International Tourism and Hospitality Management,college_university,120.99231708,14.59745986
Exercise and Sports Science Association,college_university,121.0118755,14.5990794
Polytechnic University of the Philippines Office of the Vice President for Branches and Campuses,college_university,121.01071077,14.59723655
Neo Zigma Service Center,bicycle_shop,121.01493018,14.60248024
DLSU - School of Lifelong Learning,college_university,120.99442325785137,14.56453647333395
Polytechnic University of the Philippines,college_university,121.01078035,14.59966576
Alvin's Hair Product,shopping_center,121.01239234,14.61358678
De Ocampo Memorial College,college_university,121.00698841,14.60171865
PUP College of Human Kinetics Student Council,college_university,121.01003497839,14.598420501503
"Pup Main Campus Gymnasium- Sta. Mesa, Manila",college_university,121.01095824813542,14.599244795741436
MCN College,college_university,121.01194758,14.57670157
PUP Pickleball Organization - PPO,college_university,121.00593,14.59886
Ayala Mall Fairview Terraces,shopping_center,120.9929472,14.6206315
TESDA Accredited Competency Assessment Centers,college_university,121.01259426,14.57061489
Palaboi Bike Parts,bicycle_shop,121.00847045,14.61829607
College of Hospitality Management,college_university,120.99472542,14.60422209
Bishop Manuel Orara Baptist Bible Seminary - Manila,college_university,121.01025,14.60207
Eph's Bicycle,bicycle_shop,121.0151533,14.59810857
CycleHouse G. Araneta,bicycle_shop,121.01529108,14.62113968
HexTech,college_university,120.99319,14.60476
DLSU North Gate,college_university,120.99385073,14.56494615
Puchu Bikes,bicycle_shop,121.00380305,14.57056818
UST Publishing House,college_university,121.00479425677408,14.617063906981842
Matimyas Don Manuel Quezon City,shopping_center,121.00436030622497,14.616452759294763
St. Scholastica's College,college_university,120.99662078,14.56390902
Philippine Bicycle Demo & Expo,bicycle_shop,121.0159607,14.5691891
Newton Plaza,shopping_center,121.01266988,14.60126056
DOMC College of Medical Technology,college_university,121.004,14.6015
Albertus Magnus Building,college_university,120.99123934,14.61056189
Jaden Cycle Center,bicycle_shop,120.99270519,14.61775238
Philippine Law Enforcement College,college_university,121.01195403,14.57671915
Polytechnic University of the Philippines,college_university,121.01115848755349,14.599227352067155
Berris Cycle Shop,bicycle_shop,120.99522067,14.60287224
Getup Metro.,shopping_center,120.99501281,14.61066235
Black Market Collection,shopping_center,120.99806296,14.56890554
UST Faculty of Engineering,college_university,120.99214788,14.60987029
Graduate School of Business,college_university,120.99267056,14.60021335
Yuch Cave,college_university,120.993356,14.564417
UST-college of commerce and business administration,college_university,121.00112029022,14.617085241849
UNICEF Benilde,college_university,120.99108270374012,14.57112956261814
University of Perpetual Help College of Manila - Supreme Student Council ,college_university,120.99149,14.605
Benilde Marketing Management,college_university,120.99842,14.56541
Assumption College Makati City,college_university,121.01655146202,14.577423168682
DECET DOS,college_university,121.00491,14.60141
Criminal Justice Education,college_university,120.99648,14.60052
Benilde Alumni Office,college_university,120.99705522,14.56341541
LeadForward,college_university,120.99575,14.60587
DLSU Chemistry Society (CHEMSOC),college_university,120.99229198685,14.565438015784
Ecclesiastical Faculty,college_university,120.99152244,14.60934864
Physical Education Department,college_university,120.99403169,14.5640711
Dr. Sandy Uy ( Pedia Dentist ),college_university,120.99453809347295,14.611490018713537
YAMAHA 3S Shop,bicycle_shop,120.99679106,14.613266336654
PUP MAELT Society,college_university,121.0017513,14.600747
Robinson Place Malate Manila,shopping_center,121.006869719,14.5770274756
PUP Department of Interior Design,college_university,121.0096773,14.5910552
CEU School of ELAMS,college_university,120.99305,14.59835
College of Education BSED Science - PUP,college_university,121.00705,14.59922
Saci,college_university,121.00159549,14.61745243
PUP Oval,college_university,121.01203475,14.59812099
Centro Escolar University,college_university,120.99175485,14.59888567
Concordia College Vincentian Student Council- Integrated Basic Education,college_university,121.00257,14.58091
SMDC Green Mall,shopping_center,120.99248445654484,14.567326416901846
Good Finds Cash & Carry Mall,shopping_center,121.00248878907554,14.56431250327243
Robinsons Mall Ermita Manila,shopping_center,121.0012537,14.5780853
PUP CADBE Student Council,college_university,121.00556373161,14.599007670008
Vito and Hernanie Softdrinks Dealing,shopping_center,121.00998356,14.58542922
E & J's Trading,bicycle_shop,121.0005277,14.6065992
Graduate School of Law Office,college_university,121.00774225259,14.589389163067
Podwick PACO,shopping_center,120.99121,14.57751
Ust Espanya,college_university,120.99158944568364,14.608237860194336
Per Scientiam ad Dominum: Faith and Science,college_university,120.99181182493446,14.609868516644255
Young Hoteliers' Exposition,college_university,120.997778079465,14.56636694062108
Mugen Dai Trading,bicycle_shop,120.99547863,14.61717426
Benilde School of Deaf Education and Applied Studies,college_university,120.995015,14.563544
NU Academic Internship and Placement Office,college_university,120.99491703261475,14.6040707001586
Puritan Theological College,college_university,121.01219193,14.60381134
M&M SHOP,shopping_center,120.99375,14.61125
UST Nursing Association of Student Achievers,college_university,120.99181182493446,14.609868516644255
Medici di Makati College,college_university,121.01316932,14.56623979
De La Salle University Science and Technology Research Center,college_university,120.99216181,14.56642909
"Philsin Marine Technology College Foundation, Incorporated",college_university,121.00293,14.6017506
Philippine Women's University,college_university,120.9954598111659,14.574772077785049
"Capitol University, Cagayan De Oro City",college_university,120.9964999,14.5979543
Merlan Bicycle Shop,bicycle_shop,120.99980138,14.57864406
RapidFire Cycles,bicycle_shop,121.00094652,14.56528809
DLSU College Admissions Office,college_university,120.99333493,14.56627981
Tronix Blue Wave Marikina,shopping_center,120.99482567227878,14.617551097813624
International Nursing Program,college_university,120.99673073,14.6004521
A&N Building,shopping_center,121.01143501,14.56604224
BSME 2-3,college_university,121.01273,14.60019
San Beda Economics Society,college_university,121.00255,14.613705
PUP Chemical Society,college_university,121.00284296551482,14.601329179045734
St. Joseph Light of the Patriarchs Special Education Center,college_university,120.99119338,14.60791656
FC Square Plaza,shopping_center,121.01374891,14.58114309
The Generator,college_university,120.9971403,14.5634816
Myriad Productions,college_university,121.00069053793055,14.600947734483015
College of Education Arts and Sciences,college_university,120.99475068,14.60415864
The Ride,bicycle_shop,120.9977529261434,14.622151449301283
Hat1D Vista,college_university,121.00069053793055,14.600947734483015
College of Engineering,college_university,121.00537125,14.5987933
Gokongwei College of Engineering,college_university,120.99320693,14.56637861
ANEC Global,shopping_center,121.0144813,14.5673677
Cinema Square,cinema,121.030244,14.422185
Alabang Town Center Cinemas,cinema,121.03086435772997,14.42349801437415
Ayala Alabang Village Assn-Alabang Hills Muntinlupa,shopping_center,121.03022256354912,14.410781204964378
SMB-SM City Bicutan,shopping_center,121.05357,14.34536
Centermall,shopping_center,121.02880717938665,14.446247575301465
PLMun-OsMun College of Medicine,college_university,121.04381402111093,14.416488762437957
LBM Enterprises Cycle Center,bicycle_shop,121.05753442,14.34333059
Muntinlupa Polytechnic College,college_university,121.04436109,14.41140223
De La Salle Canlubang,college_university,121.04417897818949,14.262566824920185
Aztrid PH,shopping_center,121.03037,14.45353
EchoSpace PH,bicycle_shop,121.0335318,14.378248
Super 9 Shopping Center,shopping_center,121.0461706,14.4095304
San Antonio Exchange Terminal,shopping_center,121.04258127,14.3657749
Kid's Venue Sm Center Muntinlupa City,shopping_center,121.04488812219019,14.377049933348644
D'senyos PH,shopping_center,121.03723989,14.39539127
SouthFixed,bicycle_shop,121.02373173,14.45102259
Saint Francis of Assisi College Southwoods Campus,college_university,121.04555751,14.33305952
Cranks and Cogs Cycle Center,bicycle_shop,121.03082332,14.45479626
Spyder,bicycle_shop,121.04098139,14.41716126
Landmark Alabang,cinema,121.04233198129599,14.416590911027013
IETI College Alabang,college_university,121.04596674,14.41775996
Omakaze Molito Alabang Town Center,shopping_center,121.0391475,14.4258219
Geochrist Store and Loading Station,shopping_center,121.05597678,14.25358724
JL Antelope Bike Shop,bicycle_shop,121.05280173,14.3742344
San Beda College Alabang Graduate School Library,college_university,121.03710173212,14.391970280115
Elymarconi Bikes,bicycle_shop,121.04571,14.3978
Permanent Makeup Manila,shopping_center,121.04186252,14.43434131
College of Criminal Justice,college_university,121.02837,14.38649
Verdant Square,shopping_center,121.04818547,14.31327241
S&R Membership Shopping Westgate Alabang,shopping_center,121.03350276625649,14.423224676534774
Maclane Center,shopping_center,121.05177643,14.36669795
Lianas Alabang,shopping_center,121.047452,14.418788
Commercial Center,shopping_center,121.04667972,14.37693677
PLMun Institute of Public Policy and Governance,college_university,121.03062553,14.383206
